interaction_id,user_id,activity_id,interaction_type,rating,event_date,weather_context,group_type,synthetic
syn_i014566,syn_u0927,osm_way_480114806,save,4,2026-08-01,hot,solo,true
syn_i014567,syn_u0927,osm_node_358807538,view,4,2026-05-24,sunny,solo,true
syn_i014568,syn_u0927,osm_node_11038466557,visit,3,2026-03-26,hot,solo,true
syn_i014569,syn_u0928,osm_way_101048252,rating,4,2026-04-11,hot,solo,true
syn_i014570,syn_u0928,osm_way_79584872,save,5,2025-11-01,hot,solo,true
syn_i014571,syn_u0928,osm_node_928671453,visit,5,2026-06-12,mild,solo,true
syn_i014572,syn_u0928,osm_node_12840766639,visit,3,2026-03-22,sunny,solo,true
syn_i014573,syn_u0928,osm_node_2017350612,rating,5,2025-12-13,rain,solo,true
syn_i014574,syn_u0928,osm_way_81034450,rating,5,2025-09-04,hot,solo,true
syn_i014575,syn_u0928,osm_way_134291480,view,4,2025-06-12,rain,solo,true
syn_i014576,syn_u0928,osm_way_97705548,view,4,2025-09-17,hot,solo,true
syn_i014577,syn_u0928,osm_way_749637491,rating,4,2025-03-09,rain,solo,true
syn_i014578,syn_u0928,osm_way_747409316,view,5,2026-06-23,rain,solo,true
syn_i014579,syn_u0928,osm_way_78611076,save,5,2025-09-18,hot,solo,true
syn_i014580,syn_u0928,osm_node_2511778665,visit,5,2025-08-23,sunny,solo,true
syn_i014581,syn_u0928,osm_way_1033450845,rating,4,2026-07-07,rain,solo,true
syn_i014582,syn_u0928,osm_way_80197478,rating,5,2025-09-29,hot,solo,true
syn_i014583,syn_u0928,osm_node_928666310,rating,5,2026-06-11,mild,solo,true
syn_i014584,syn_u0929,osm_way_1534093918,rating,5,2026-06-25,mild,family,true
syn_i014585,syn_u0929,osm_way_44500666,save,5,2025-04-28,sunny,family,true
syn_i014586,syn_u0929,osm_way_1206764095,visit,5,2025-12-11,rain,family,true
syn_i014587,syn_u0929,osm_way_211472716,view,5,2026-01-27,hot,family,true
syn_i014588,syn_u0929,osm_way_156751871,view,5,2025-02-01,sunny,family,true
syn_i014589,syn_u0929,osm_way_1516768817,view,5,2026-02-26,sunny,family,true
syn_i014590,syn_u0929,osm_node_4238854905,rating,4,2026-05-29,sunny,family,true
syn_i014591,syn_u0929,osm_way_1035486240,rating,5,2026-02-06,sunny,family,true
syn_i014592,syn_u0929,osm_way_1324491212,save,5,2026-06-14,hot,family,true
syn_i014593,syn_u0929,osm_way_111267390,visit,5,2025-05-03,rain,family,true
syn_i014594,syn_u0929,osm_node_9716284496,visit,5,2026-01-20,sunny,family,true
syn_i014595,syn_u0929,osm_relation_14965538,save,5,2025-01-30,sunny,family,true
syn_i014596,syn_u0929,osm_node_10684041396,rating,5,2025-12-09,sunny,family,true
syn_i014597,syn_u0929,osm_node_963643016,save,5,2025-08-16,hot,family,true
syn_i014598,syn_u0929,osm_way_44501283,visit,5,2025-11-12,mild,family,true
syn_i014599,syn_u0929,osm_way_1504295174,view,5,2026-04-08,rain,family,true
syn_i014600,syn_u0930,osm_way_79660147,view,5,2025-03-28,sunny,solo,true
syn_i014601,syn_u0930,osm_way_78592556,save,4,2026-06-22,mild,solo,true
syn_i014602,syn_u0930,osm_node_7129386139,view,5,2026-05-13,sunny,solo,true
syn_i014603,syn_u0930,osm_way_79107442,rating,5,2025-10-22,rain,solo,true
syn_i014604,syn_u0930,osm_node_935666507,visit,5,2026-06-30,hot,solo,true
syn_i014605,syn_u0930,osm_way_60903789,view,3,2026-03-29,mild,solo,true
syn_i014606,syn_u0930,osm_way_78467069,save,4,2026-02-03,mild,solo,true
syn_i014607,syn_u0930,osm_way_134091474,view,4,2025-12-15,rain,solo,true
syn_i014608,syn_u0930,osm_node_928680816,view,4,2025-11-09,mild,solo,true
syn_i014609,syn_u0930,osm_way_1356288898,save,4,2026-07-29,sunny,solo,true
syn_i014610,syn_u0930,osm_way_80888641,view,5,2025-09-15,rain,solo,true
syn_i014611,syn_u0930,osm_way_674862944,rating,5,2025-01-11,rain,solo,true
syn_i014612,syn_u0930,osm_relation_3297011,rating,4,2026-01-04,hot,solo,true
syn_i014613,syn_u0931,osm_node_10563385713,visit,5,2025-01-18,rain,solo,true
syn_i014614,syn_u0931,osm_way_162713318,visit,5,2025-08-02,sunny,solo,true
syn_i014615,syn_u0931,osm_way_203674675,rating,4,2025-05-07,hot,solo,true
syn_i014616,syn_u0931,osm_relation_5208052,visit,4,2025-10-17,hot,solo,true
syn_i014617,syn_u0931,osm_way_760586278,rating,3,2025-11-17,rain,solo,true
syn_i014618,syn_u0931,osm_way_1483956931,visit,5,2025-06-10,sunny,solo,true
syn_i014619,syn_u0931,osm_way_1424488144,rating,4,2026-03-08,sunny,solo,true
syn_i014620,syn_u0931,osm_node_12760785932,view,5,2025-07-27,mild,solo,true
syn_i014621,syn_u0931,osm_node_7159005309,save,4,2026-07-22,mild,solo,true
syn_i014622,syn_u0931,osm_way_163892668,view,5,2025-01-28,sunny,solo,true
syn_i014623,syn_u0931,osm_way_37614235,view,5,2025-11-19,sunny,solo,true
syn_i014624,syn_u0931,osm_way_211176110,rating,5,2025-08-11,sunny,solo,true
syn_i014625,syn_u0931,osm_way_24888808,visit,4,2025-06-20,mild,solo,true
syn_i014626,syn_u0931,osm_way_136337293,visit,4,2026-01-05,mild,solo,true
syn_i014627,syn_u0931,osm_way_427537787,visit,5,2026-07-30,mild,solo,true
syn_i014628,syn_u0931,osm_way_34854044,view,4,2025-06-12,hot,solo,true
syn_i014629,syn_u0931,osm_way_218985812,rating,5,2025-10-07,mild,solo,true
syn_i014630,syn_u0932,osm_way_33619301,view,5,2025-11-12,sunny,friends,true
syn_i014631,syn_u0932,osm_way_85880982,save,5,2025-10-07,mild,friends,true
syn_i014632,syn_u0932,osm_node_9354883876,visit,3,2025-12-21,hot,friends,true
syn_i014633,syn_u0932,osm_way_16751151,view,5,2026-07-17,sunny,friends,true
syn_i014634,syn_u0932,osm_way_160833249,visit,5,2026-06-03,mild,friends,true
syn_i014635,syn_u0932,osm_way_446717984,view,5,2025-02-07,mild,friends,true
syn_i014636,syn_u0932,osm_way_68705976,view,5,2025-04-27,mild,friends,true
syn_i014637,syn_u0932,osm_way_16761472,rating,5,2026-06-13,rain,friends,true
syn_i014638,syn_u0932,osm_node_5175561848,rating,4,2025-02-14,rain,friends,true
syn_i014639,syn_u0932,osm_node_663533939,save,3,2025-10-15,mild,friends,true
syn_i014640,syn_u0932,osm_way_1052763860,visit,5,2025-10-22,sunny,friends,true
syn_i014641,syn_u0932,osm_way_85888165,rating,5,2025-07-02,mild,friends,true
syn_i014642,syn_u0932,osm_way_30029902,visit,5,2025-10-05,hot,friends,true
syn_i014643,syn_u0932,osm_node_9590578299,save,4,2026-06-03,hot,friends,true
syn_i014644,syn_u0932,osm_way_272711313,save,5,2025-02-04,rain,friends,true
syn_i014645,syn_u0932,osm_way_24445970,view,5,2026-05-18,sunny,friends,true
syn_i014646,syn_u0932,osm_way_38224213,rating,5,2026-02-12,hot,friends,true
syn_i014647,syn_u0933,osm_way_144004033,view,3,2026-07-18,sunny,family,true
syn_i014648,syn_u0933,osm_way_59267603,rating,4,2026-06-30,rain,family,true
syn_i014649,syn_u0933,osm_way_760594107,view,4,2025-12-19,mild,family,true
syn_i014650,syn_u0933,osm_way_183211054,view,4,2025-06-20,sunny,family,true
syn_i014651,syn_u0933,osm_relation_17528108,view,5,2026-04-13,sunny,family,true
syn_i014652,syn_u0933,osm_way_151974782,rating,4,2025-08-16,sunny,family,true
syn_i014653,syn_u0933,osm_node_7159005311,rating,5,2025-01-21,mild,family,true
syn_i014654,syn_u0933,osm_way_351241751,rating,4,2025-04-04,rain,family,true
syn_i014655,syn_u0933,osm_way_210532254,visit,4,2025-03-19,mild,family,true
syn_i014656,syn_u0933,osm_way_55045703,visit,5,2025-02-04,sunny,family,true
syn_i014657,syn_u0933,osm_way_28044278,view,3,2025-09-23,hot,family,true
syn_i014658,syn_u0933,osm_way_194573942,rating,4,2026-01-30,sunny,family,true
syn_i014659,syn_u0933,osm_way_210671695,save,3,2026-01-26,rain,family,true
syn_i014660,syn_u0933,osm_way_209714023,visit,5,2026-06-16,sunny,family,true
syn_i014661,syn_u0934,osm_node_12044852473,save,5,2026-03-24,mild,friends,true
syn_i014662,syn_u0934,osm_relation_19080669,view,4,2025-07-28,sunny,friends,true
syn_i014663,syn_u0934,osm_way_30447259,visit,4,2026-08-02,hot,friends,true
syn_i014664,syn_u0934,osm_node_7067947008,visit,5,2026-07-23,mild,friends,true
syn_i014665,syn_u0934,osm_way_329067846,save,3,2026-07-24,mild,friends,true
syn_i014666,syn_u0934,osm_way_554788735,view,4,2025-10-28,hot,friends,true
syn_i014667,syn_u0934,osm_node_928666308,save,4,2026-05-19,sunny,friends,true
syn_i014668,syn_u0934,osm_way_134091474,rating,3,2025-01-05,hot,friends,true
syn_i014669,syn_u0934,osm_way_28733859,rating,5,2026-07-03,rain,friends,true
syn_i014670,syn_u0934,osm_node_928666307,view,4,2025-07-31,sunny,friends,true
syn_i014671,syn_u0934,osm_way_130457232,rating,4,2025-11-23,hot,friends,true
syn_i014672,syn_u0934,osm_node_928681408,view,5,2026-04-09,rain,friends,true
syn_i014673,syn_u0935,osm_node_3674255652,save,4,2026-01-22,hot,friends,true
syn_i014674,syn_u0935,osm_way_164569681,save,4,2025-01-26,hot,friends,true
syn_i014675,syn_u0935,osm_way_69032553,visit,4,2026-03-26,mild,friends,true
syn_i014676,syn_u0935,osm_relation_6260731,save,4,2025-08-17,rain,friends,true
syn_i014677,syn_u0935,osm_way_389991180,view,3,2025-12-11,hot,friends,true
syn_i014678,syn_u0935,osm_way_1056305956,rating,4,2026-07-15,rain,friends,true
syn_i014679,syn_u0935,osm_node_368173977,save,5,2025-11-30,sunny,friends,true
syn_i014680,syn_u0935,osm_way_260131753,rating,4,2025-08-01,rain,friends,true
syn_i014681,syn_u0935,osm_node_360958312,visit,5,2025-04-16,rain,friends,true
syn_i014682,syn_u0935,osm_way_49875429,rating,3,2025-06-14,hot,friends,true
syn_i014683,syn_u0935,osm_way_69342329,view,5,2026-01-07,sunny,friends,true
syn_i014684,syn_u0935,osm_node_358806089,visit,5,2025-09-19,hot,friends,true
syn_i014685,syn_u0936,osm_node_4074813888,rating,3,2025-11-08,hot,couple,true
syn_i014686,syn_u0936,osm_node_313552811,visit,4,2026-06-14,sunny,couple,true
syn_i014687,syn_u0936,osm_way_418998674,save,4,2026-06-29,sunny,couple,true
syn_i014688,syn_u0936,osm_way_29862204,save,4,2025-07-06,rain,couple,true
syn_i014689,syn_u0936,osm_way_663514809,save,4,2025-12-27,hot,couple,true
syn_i014690,syn_u0936,osm_node_257537682,view,4,2025-05-30,hot,couple,true
syn_i014691,syn_u0936,osm_node_10879354491,visit,5,2026-05-12,sunny,couple,true
syn_i014692,syn_u0936,osm_way_29744689,visit,3,2025-05-10,rain,couple,true
syn_i014693,syn_u0936,osm_way_546934273,visit,4,2026-07-28,rain,couple,true
syn_i014694,syn_u0936,osm_way_830838640,view,4,2025-07-25,rain,couple,true
syn_i014695,syn_u0936,osm_way_102384832,view,5,2025-01-13,rain,couple,true
syn_i014696,syn_u0936,osm_way_29786804,save,4,2025-02-27,rain,couple,true
syn_i014697,syn_u0936,osm_way_29859156,visit,3,2026-04-22,hot,couple,true
syn_i014698,syn_u0937,osm_way_1170367771,rating,3,2025-01-19,rain,friends,true
syn_i014699,syn_u0937,osm_way_414682090,rating,4,2026-02-25,rain,friends,true
syn_i014700,syn_u0937,osm_way_414479935,view,4,2025-01-13,hot,friends,true
syn_i014701,syn_u0937,osm_node_368174641,view,3,2026-04-07,mild,friends,true
syn_i014702,syn_u0937,osm_node_13812920387,visit,4,2025-06-26,rain,friends,true
syn_i014703,syn_u0937,osm_way_427290031,visit,4,2026-03-08,hot,friends,true
syn_i014704,syn_u0937,osm_way_124425039,view,4,2026-02-16,mild,friends,true
syn_i014705,syn_u0937,osm_node_9244445744,rating,4,2025-08-08,rain,friends,true
syn_i014706,syn_u0937,osm_node_9080893920,save,5,2025-09-03,sunny,friends,true
syn_i014707,syn_u0937,osm_node_8447205741,view,4,2025-03-31,rain,friends,true
syn_i014708,syn_u0937,osm_way_1171730231,visit,4,2025-04-03,sunny,friends,true
syn_i014709,syn_u0937,osm_node_10292536215,save,5,2026-02-04,sunny,friends,true
syn_i014710,syn_u0937,osm_node_5644882815,rating,3,2026-07-21,hot,friends,true
syn_i014711,syn_u0937,osm_way_665447306,visit,5,2026-05-31,rain,friends,true
syn_i014712,syn_u0937,osm_way_412539860,view,4,2025-07-29,rain,friends,true
syn_i014713,syn_u0937,osm_node_9198641000,rating,5,2026-07-02,rain,friends,true
syn_i014714,syn_u0937,osm_way_1170376254,visit,3,2025-09-13,sunny,friends,true
syn_i014715,syn_u0937,osm_way_429349412,rating,4,2026-01-23,hot,friends,true
syn_i014716,syn_u0937,osm_node_12113185850,view,4,2025-05-14,rain,friends,true
syn_i014717,syn_u0938,osm_way_32741850,view,3,2025-10-21,rain,friends,true
syn_i014718,syn_u0938,osm_way_55045703,rating,4,2025-06-18,sunny,friends,true
syn_i014719,syn_u0938,osm_node_12297089703,rating,4,2026-01-14,hot,friends,true
syn_i014720,syn_u0938,osm_way_401446864,visit,4,2025-05-02,rain,friends,true
syn_i014721,syn_u0938,osm_relation_14664580,save,4,2025-05-24,rain,friends,true
syn_i014722,syn_u0938,osm_way_469683976,view,4,2025-12-04,mild,friends,true
syn_i014723,syn_u0938,osm_way_162512594,visit,4,2026-02-23,sunny,friends,true
syn_i014724,syn_u0938,osm_way_32684041,rating,5,2026-07-24,hot,friends,true
syn_i014725,syn_u0938,osm_way_136453623,visit,5,2025-09-02,rain,friends,true
syn_i014726,syn_u0938,osm_way_152586235,save,4,2026-06-11,rain,friends,true
syn_i014727,syn_u0938,osm_node_368065523,visit,4,2026-05-21,rain,friends,true
syn_i014728,syn_u0938,osm_way_206585435,visit,4,2025-08-31,mild,friends,true
syn_i014729,syn_u0939,osm_way_436423451,view,3,2025-01-03,mild,couple,true
syn_i014730,syn_u0939,osm_way_65716334,view,5,2025-02-14,sunny,couple,true
syn_i014731,syn_u0939,osm_way_144486968,view,5,2025-03-15,sunny,couple,true
syn_i014732,syn_u0939,osm_way_61428068,rating,4,2025-11-24,mild,couple,true
syn_i014733,syn_u0939,osm_node_12026524248,view,4,2025-04-23,hot,couple,true
syn_i014734,syn_u0939,osm_way_153867012,view,4,2025-09-12,hot,couple,true
syn_i014735,syn_u0939,osm_way_948289591,view,5,2026-07-28,mild,couple,true
syn_i014736,syn_u0939,osm_way_144358766,save,4,2025-03-26,sunny,couple,true
syn_i014737,syn_u0939,osm_way_935180178,view,5,2025-02-28,mild,couple,true
syn_i014738,syn_u0939,osm_way_24635397,visit,5,2025-09-22,rain,couple,true
syn_i014739,syn_u0939,osm_relation_3524732,view,4,2025-06-27,hot,couple,true
syn_i014740,syn_u0939,osm_way_468926977,visit,4,2025-01-21,mild,couple,true
syn_i014741,syn_u0939,osm_way_97516866,rating,4,2025-05-22,sunny,couple,true
syn_i014742,syn_u0939,osm_node_366219828,view,3,2025-02-03,sunny,couple,true
syn_i014743,syn_u0939,osm_node_10762019853,rating,4,2025-02-24,sunny,couple,true
syn_i014744,syn_u0940,osm_relation_18118362,rating,4,2025-08-03,rain,family,true
syn_i014745,syn_u0940,osm_way_130457232,save,4,2025-05-06,sunny,family,true
syn_i014746,syn_u0940,osm_way_1274314626,visit,5,2026-07-07,sunny,family,true
syn_i014747,syn_u0940,osm_way_1289755042,save,5,2025-09-05,sunny,family,true
syn_i014748,syn_u0940,osm_node_1266039068,view,4,2025-07-19,mild,family,true
syn_i014749,syn_u0940,osm_way_172341326,save,4,2025-03-03,hot,family,true
syn_i014750,syn_u0940,osm_way_100052465,view,4,2025-06-06,sunny,family,true
syn_i014751,syn_u0940,osm_way_1279100118,save,5,2025-09-16,sunny,family,true
syn_i014752,syn_u0940,osm_way_187745602,visit,5,2026-04-09,mild,family,true
syn_i014753,syn_u0940,osm_way_134091474,visit,5,2026-04-20,hot,family,true
syn_i014754,syn_u0940,osm_way_78602493,rating,4,2025-04-02,hot,family,true
syn_i014755,syn_u0940,osm_way_110486080,save,5,2025-03-08,rain,family,true
syn_i014756,syn_u0940,osm_way_78603680,rating,5,2025-06-12,mild,family,true
syn_i014757,syn_u0940,osm_way_133585605,rating,4,2025-11-20,rain,family,true
syn_i014758,syn_u0940,osm_way_25313089,rating,3,2025-06-07,rain,family,true
syn_i014759,syn_u0940,osm_relation_18272331,visit,5,2026-04-06,hot,family,true
syn_i014760,syn_u0941,osm_node_6693646147,visit,4,2026-01-06,hot,family,true
syn_i014761,syn_u0941,osm_way_68835515,view,5,2026-06-19,hot,family,true
syn_i014762,syn_u0941,osm_way_259078177,save,5,2026-05-17,mild,family,true
syn_i014763,syn_u0941,osm_node_6604031903,visit,5,2025-09-29,sunny,family,true
syn_i014764,syn_u0941,osm_node_9775741769,visit,5,2025-03-18,rain,family,true
syn_i014765,syn_u0941,osm_way_393294192,visit,5,2025-01-22,mild,family,true
syn_i014766,syn_u0941,osm_node_1543815833,visit,4,2025-03-15,rain,family,true
syn_i014767,syn_u0941,osm_way_389242224,view,5,2026-01-19,rain,family,true
syn_i014768,syn_u0941,osm_way_1475421299,visit,5,2025-03-05,hot,family,true
syn_i014769,syn_u0941,osm_relation_17605032,visit,5,2025-07-22,mild,family,true
syn_i014770,syn_u0941,osm_node_3969590469,save,5,2026-04-08,sunny,family,true
syn_i014771,syn_u0941,osm_way_1119503894,rating,5,2025-12-28,rain,family,true
syn_i014772,syn_u0941,osm_node_358857214,rating,5,2025-07-24,hot,family,true
syn_i014773,syn_u0941,osm_node_302742486,view,5,2026-06-11,sunny,family,true
syn_i014774,syn_u0941,osm_way_259849026,rating,4,2026-04-21,mild,family,true
syn_i014775,syn_u0941,osm_node_12572136430,rating,4,2025-07-27,rain,family,true
syn_i014776,syn_u0941,osm_node_10553806544,rating,5,2025-07-09,mild,family,true
syn_i014777,syn_u0941,osm_way_1107106610,save,5,2026-06-01,rain,family,true
syn_i014778,syn_u0941,osm_way_35174721,view,3,2025-10-01,sunny,family,true
syn_i014779,syn_u0942,osm_node_3669307487,save,3,2026-06-12,hot,couple,true
syn_i014780,syn_u0942,osm_way_706527892,visit,3,2025-12-03,rain,couple,true
syn_i014781,syn_u0942,osm_way_767411788,save,3,2025-12-02,hot,couple,true
syn_i014782,syn_u0942,osm_way_1204792328,visit,4,2026-02-25,rain,couple,true
syn_i014783,syn_u0942,osm_way_803486252,save,3,2026-07-07,rain,couple,true
syn_i014784,syn_u0942,osm_way_1327302146,rating,3,2025-10-27,sunny,couple,true
syn_i014785,syn_u0942,osm_way_74660787,view,5,2025-10-07,hot,couple,true
syn_i014786,syn_u0942,osm_way_40312713,rating,3,2025-07-05,hot,couple,true
syn_i014787,syn_u0942,osm_node_6026081685,view,4,2025-02-02,mild,couple,true
syn_i014788,syn_u0942,osm_node_10593793355,visit,3,2026-03-23,sunny,couple,true
syn_i014789,syn_u0942,osm_way_753358503,rating,3,2026-04-12,rain,couple,true
syn_i014790,syn_u0943,osm_way_389223603,save,3,2026-02-12,mild,couple,true
syn_i014791,syn_u0943,osm_node_9354357657,save,5,2025-10-07,sunny,couple,true
syn_i014792,syn_u0943,osm_node_11166132566,visit,4,2025-01-19,rain,couple,true
syn_i014793,syn_u0943,osm_node_13731317563,visit,4,2026-06-19,mild,couple,true
syn_i014794,syn_u0943,osm_node_1308317902,visit,4,2025-05-28,sunny,couple,true
syn_i014795,syn_u0943,osm_node_10054566861,view,4,2026-01-02,hot,couple,true
syn_i014796,syn_u0943,osm_way_243571693,view,5,2026-04-28,mild,couple,true
syn_i014797,syn_u0943,osm_node_5423541521,view,4,2025-07-25,rain,couple,true
syn_i014798,syn_u0943,osm_node_10239425288,view,5,2025-05-27,rain,couple,true
syn_i014799,syn_u0943,osm_way_23881517,save,4,2025-10-09,hot,couple,true
syn_i014800,syn_u0943,osm_way_24562872,save,3,2026-03-29,mild,couple,true
syn_i014801,syn_u0943,osm_node_4022645779,rating,4,2025-03-03,sunny,couple,true
syn_i014802,syn_u0943,osm_way_783516370,visit,4,2026-05-01,hot,couple,true
syn_i014803,syn_u0944,osm_node_3993096535,visit,4,2026-04-06,sunny,couple,true
syn_i014804,syn_u0944,osm_way_145592982,save,4,2025-01-06,hot,couple,true
syn_i014805,syn_u0944,osm_way_166896678,rating,4,2025-05-17,hot,couple,true
syn_i014806,syn_u0944,osm_way_404965474,view,4,2025-06-04,hot,couple,true
syn_i014807,syn_u0944,osm_node_10186016485,save,3,2026-04-18,sunny,couple,true
syn_i014808,syn_u0944,osm_way_145640249,rating,4,2025-07-08,mild,couple,true
syn_i014809,syn_u0944,osm_way_55045703,view,3,2025-03-07,rain,couple,true
syn_i014810,syn_u0944,osm_way_162452135,visit,3,2025-07-31,mild,couple,true
syn_i014811,syn_u0944,osm_way_200021209,save,5,2025-09-26,hot,couple,true
syn_i014812,syn_u0944,osm_node_7116974131,rating,4,2025-11-08,sunny,couple,true
syn_i014813,syn_u0944,osm_relation_19592199,view,4,2025-05-17,rain,couple,true
syn_i014814,syn_u0944,osm_way_354936531,visit,4,2025-01-07,hot,couple,true
syn_i014815,syn_u0944,osm_node_3572913469,view,5,2025-11-05,mild,couple,true
syn_i014816,syn_u0944,osm_way_162715071,view,5,2025-06-14,sunny,couple,true
syn_i014817,syn_u0944,osm_way_202623967,visit,4,2026-03-25,mild,couple,true
syn_i014818,syn_u0944,osm_way_219051931,visit,3,2025-06-08,hot,couple,true
syn_i014819,syn_u0944,osm_way_557860228,visit,5,2025-05-21,sunny,couple,true
syn_i014820,syn_u0944,osm_node_4036939574,rating,5,2025-03-11,rain,couple,true
syn_i014821,syn_u0945,osm_node_1358352499,rating,5,2025-11-07,sunny,family,true
syn_i014822,syn_u0945,osm_node_1713143030,rating,5,2025-08-04,hot,family,true
syn_i014823,syn_u0945,osm_way_538559748,rating,5,2025-04-24,hot,family,true
syn_i014824,syn_u0945,osm_way_170659472,rating,5,2025-06-17,rain,family,true
syn_i014825,syn_u0945,osm_way_26015510,view,5,2026-03-06,hot,family,true
syn_i014826,syn_u0945,osm_way_783141296,rating,5,2025-09-17,sunny,family,true
syn_i014827,syn_u0945,osm_way_1324491212,rating,4,2025-11-08,rain,family,true
syn_i014828,syn_u0945,osm_way_1462467297,view,4,2026-05-17,sunny,family,true
syn_i014829,syn_u0945,osm_way_1035486255,save,5,2026-02-22,sunny,family,true
syn_i014830,syn_u0945,osm_way_564426821,view,5,2026-07-12,mild,family,true
syn_i014831,syn_u0945,osm_node_10684041398,rating,5,2025-08-27,rain,family,true
syn_i014832,syn_u0945,osm_way_1479370837,save,4,2026-03-27,sunny,family,true
syn_i014833,syn_u0945,osm_way_30929735,visit,5,2025-11-06,rain,family,true
syn_i014834,syn_u0946,osm_way_131698075,visit,4,2026-01-08,rain,solo,true
syn_i014835,syn_u0946,osm_way_1528591354,view,4,2026-02-16,sunny,solo,true
syn_i014836,syn_u0946,osm_way_549390095,visit,4,2025-01-23,rain,solo,true
syn_i014837,syn_u0946,osm_way_364404173,view,2,2025-12-04,rain,solo,true
syn_i014838,syn_u0946,osm_way_326851603,visit,5,2025-01-11,hot,solo,true
syn_i014839,syn_u0946,osm_way_468813911,rating,4,2025-07-12,hot,solo,true
syn_i014840,syn_u0946,osm_way_191436479,rating,4,2026-02-28,rain,solo,true
syn_i014841,syn_u0946,osm_way_278757134,visit,4,2025-04-04,sunny,solo,true
syn_i014842,syn_u0946,osm_way_728192361,visit,3,2025-02-14,mild,solo,true
syn_i014843,syn_u0946,osm_way_1284179043,visit,4,2025-08-05,mild,solo,true
syn_i014844,syn_u0946,osm_way_481485516,save,5,2026-01-26,rain,solo,true
syn_i014845,syn_u0946,osm_way_190512154,rating,4,2026-05-12,rain,solo,true
syn_i014846,syn_u0946,osm_way_1119637168,rating,4,2026-05-16,sunny,solo,true
syn_i014847,syn_u0947,osm_node_11725811776,view,5,2025-03-07,hot,solo,true
syn_i014848,syn_u0947,osm_node_10764775827,rating,4,2025-12-10,sunny,solo,true
syn_i014849,syn_u0947,osm_node_11701513373,view,4,2025-12-20,mild,solo,true
syn_i014850,syn_u0947,osm_node_10553806544,view,4,2025-08-16,sunny,solo,true
syn_i014851,syn_u0947,osm_node_4017234504,visit,4,2025-08-08,rain,solo,true
syn_i014852,syn_u0947,osm_node_368168766,visit,5,2026-04-04,rain,solo,true
syn_i014853,syn_u0947,osm_node_8660742534,rating,4,2025-08-04,mild,solo,true
syn_i014854,syn_u0947,osm_node_11777394307,rating,4,2026-08-02,mild,solo,true
syn_i014855,syn_u0947,osm_node_3379321522,rating,4,2026-06-15,sunny,solo,true
syn_i014856,syn_u0947,osm_way_35050562,view,4,2025-12-20,rain,solo,true
syn_i014857,syn_u0947,osm_way_172250597,rating,4,2025-03-31,sunny,solo,true
syn_i014858,syn_u0947,osm_way_545151976,save,5,2025-08-02,hot,solo,true
syn_i014859,syn_u0947,osm_way_36950438,visit,5,2025-01-20,sunny,solo,true
syn_i014860,syn_u0947,osm_node_2042397283,rating,4,2025-02-02,rain,solo,true
syn_i014861,syn_u0947,osm_node_5270986784,save,4,2025-09-28,mild,solo,true
syn_i014862,syn_u0947,osm_node_4773733656,rating,4,2025-10-22,sunny,solo,true
syn_i014863,syn_u0947,osm_node_4548624459,view,4,2025-06-09,hot,solo,true
syn_i014864,syn_u0947,osm_relation_7776399,rating,4,2026-05-03,sunny,solo,true
syn_i014865,syn_u0947,osm_node_332786657,rating,4,2025-11-12,sunny,solo,true
syn_i014866,syn_u0947,osm_node_8641952045,rating,5,2025-08-25,rain,solo,true
syn_i014867,syn_u0948,osm_way_450893335,rating,4,2026-03-04,sunny,couple,true
syn_i014868,syn_u0948,osm_way_421594115,rating,5,2026-03-25,sunny,couple,true
syn_i014869,syn_u0948,osm_way_419524736,save,4,2025-05-06,rain,couple,true
syn_i014870,syn_u0948,osm_way_1346393447,view,5,2026-05-05,sunny,couple,true
syn_i014871,syn_u0948,osm_way_25856940,visit,4,2026-05-18,hot,couple,true
syn_i014872,syn_u0948,osm_way_179915270,view,4,2025-03-01,mild,couple,true
syn_i014873,syn_u0948,osm_way_312168242,save,4,2026-03-23,sunny,couple,true
syn_i014874,syn_u0948,osm_relation_6964584,view,4,2025-04-02,sunny,couple,true
syn_i014875,syn_u0948,osm_node_13315424480,rating,4,2026-06-23,sunny,couple,true
syn_i014876,syn_u0948,osm_way_471893441,view,4,2026-04-24,sunny,couple,true
syn_i014877,syn_u0948,osm_relation_16614896,visit,4,2025-02-19,sunny,couple,true
syn_i014878,syn_u0948,osm_way_450893333,rating,5,2026-04-25,sunny,couple,true
syn_i014879,syn_u0949,osm_way_334598369,visit,2,2026-01-21,rain,friends,true
syn_i014880,syn_u0949,osm_way_764494924,rating,4,2025-05-17,mild,friends,true
syn_i014881,syn_u0949,osm_way_173959947,rating,4,2026-03-19,sunny,friends,true
syn_i014882,syn_u0949,osm_way_239934148,view,5,2026-03-22,hot,friends,true
syn_i014883,syn_u0949,osm_node_13403525808,rating,5,2025-04-02,hot,friends,true
syn_i014884,syn_u0949,osm_way_306841535,save,3,2025-03-11,hot,friends,true
syn_i014885,syn_u0949,osm_way_963787756,view,4,2026-03-02,rain,friends,true
syn_i014886,syn_u0949,osm_relation_2588200,save,3,2025-11-02,hot,friends,true
syn_i014887,syn_u0949,osm_way_682913840,rating,5,2025-01-19,rain,friends,true
syn_i014888,syn_u0949,osm_way_352696201,rating,5,2025-11-06,mild,friends,true
syn_i014889,syn_u0949,osm_way_633059580,visit,4,2025-10-12,rain,friends,true
