activity_id,name,category,subcategory,city,state,lat,lon,indoor_outdoor,estimated_cost_usd_min,estimated_cost_usd_max,is_estimated,typical_duration_min,group_suitability,family_kids_suitable,wheelchair,website,phone,opening_hours,source,source_id,source_url,data_quality_score
osm_node_368171598,Spreckels Theater,theatre,theatre,San Diego,CA,32.715329,-117.163366,indoor,20,80,true,150,small_to_large,unknown,unknown,,,,OpenStreetMap,node/368171598,https://www.openstreetmap.org/node/368171598,0.73
osm_way_31240598,Starlight Bowl,theatre,theatre,San Diego,CA,32.726347,-117.153344,indoor,20,80,true,150,small_to_large,unknown,unknown,https://www.savestarlight.org,+1-619-255-7170,,OpenStreetMap,way/31240598,https://www.openstreetmap.org/way/31240598,0.95
osm_way_620975448,The Observatory North Park,theatre,theatre,San Diego,CA,32.748023,-117.131292,indoor,20,80,true,150,small_to_large,unknown,unknown,https://observatorysd.com/,+1 619 239-8836,,OpenStreetMap,way/620975448,https://www.openstreetmap.org/way/620975448,0.95
osm_way_79135720,Wegeforth Bowl,theatre,theatre,San Diego,CA,32.733672,-117.149718,indoor,20,80,true,150,small_to_large,unknown,unknown,,,,OpenStreetMap,way/79135720,https://www.openstreetmap.org/way/79135720,0.57
osm_way_31274621,San Diego Zoo,zoo,zoo,San Diego,CA,32.735973,-117.150709,outdoor,18,45,true,180,large,yes,yes,https://www.sandiegozoo.org/,+1 619 231 1515,Mo-Su 09:00-21:00,OpenStreetMap,way/31274621,https://www.openstreetmap.org/way/31274621,1
osm_way_389242225,10th Ave & Clement Children’s Play Area,amusement,playground,San Francisco,CA,37.781919,-122.468402,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/389242225,https://www.openstreetmap.org/way/389242225,0.65
osm_node_4017234504,24/7 Store,amusement,arcade,San Francisco,CA,37.763611,-122.479031,indoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,node/4017234504,https://www.openstreetmap.org/node/4017234504,0.85
osm_way_942466380,24th & York Mini Park Playground,amusement,playground,San Francisco,CA,37.753068,-122.408571,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/942466380,https://www.openstreetmap.org/way/942466380,0.53
osm_way_68844803,Alamo Square Playground,amusement,playground,San Francisco,CA,37.776467,-122.433801,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/68844803,https://www.openstreetmap.org/way/68844803,0.69
osm_way_69029502,Alioto Mini Park Playground,amusement,playground,San Francisco,CA,37.759004,-122.418282,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/69029502,https://www.openstreetmap.org/way/69029502,0.53
osm_way_68835515,Alta Plaza Park Playground,amusement,playground,San Francisco,CA,37.790996,-122.438084,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/68835515,https://www.openstreetmap.org/way/68835515,0.61
osm_way_1282100398,Amatury Park Playground,amusement,playground,San Francisco,CA,37.795957,-122.468756,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1282100398,https://www.openstreetmap.org/way/1282100398,0.53
osm_way_389242226,Argonne Children’s Play Area,amusement,playground,San Francisco,CA,37.779372,-122.477699,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/389242226,https://www.openstreetmap.org/way/389242226,0.65
osm_node_3646772794,Auditorium,amusement,playground,San Francisco,CA,37.742547,-122.428496,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,node/3646772794,https://www.openstreetmap.org/node/3646772794,0.57
osm_node_10028262812,Bay Area Smash Room,amusement,arcade,San Francisco,CA,37.781953,-122.410334,indoor,0,35,true,120,large,yes,unknown,https://www.bayareasmashroom.com/,+1 415 5327333,,OpenStreetMap,node/10028262812,https://www.openstreetmap.org/node/10028262812,0.95
osm_node_11038466557,Bay Area Smash Room,amusement,arcade,San Francisco,CA,37.788746,-122.420816,indoor,0,35,true,120,large,yes,unknown,https://www.bayareasmashroom.com/,+1-415-532-7333,Mo off; Tu-Fr 14:00-00:00; Sa-Su 10:00-00:00,OpenStreetMap,node/11038466557,https://www.openstreetmap.org/node/11038466557,1
osm_way_207667771,Blue Playground,amusement,playground,San Francisco,CA,37.773065,-122.467204,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/207667771,https://www.openstreetmap.org/way/207667771,0.73
osm_way_387798235,Boeddeker Park Playground,amusement,playground,San Francisco,CA,37.784373,-122.412108,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/387798235,https://www.openstreetmap.org/way/387798235,0.53
osm_way_546522978,Buchanan Mall Fulton St Playground,amusement,playground,San Francisco,CA,37.777798,-122.428253,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/546522978,https://www.openstreetmap.org/way/546522978,0.53
osm_way_545436376,Buchanan Mall Playground,amusement,playground,San Francisco,CA,37.780408,-122.42878,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/545436376,https://www.openstreetmap.org/way/545436376,0.57
osm_way_545436377,Buchanan Mall Turk St Playground,amusement,playground,San Francisco,CA,37.781142,-122.428925,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/545436377,https://www.openstreetmap.org/way/545436377,0.53
osm_way_173222161,Buena Vista Playground,amusement,playground,San Francisco,CA,37.769899,-122.442211,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/173222161,https://www.openstreetmap.org/way/173222161,0.57
osm_way_391857390,Christopher Playground,amusement,playground,San Francisco,CA,37.743561,-122.440232,outdoor,0,35,true,120,large,yes,limited,,,05:00-24:00,OpenStreetMap,way/391857390,https://www.openstreetmap.org/way/391857390,0.7
osm_way_1282096682,Compton Playground,amusement,playground,San Francisco,CA,37.794729,-122.475005,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1282096682,https://www.openstreetmap.org/way/1282096682,0.53
osm_way_480159320,Cow Hollow Playground,amusement,playground,San Francisco,CA,37.797341,-122.444849,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/480159320,https://www.openstreetmap.org/way/480159320,0.53
osm_way_388982396,Douglass Playground,amusement,playground,San Francisco,CA,37.748066,-122.438535,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/388982396,https://www.openstreetmap.org/way/388982396,0.53
osm_relation_17584404,Duboce Park Playground,amusement,playground,San Francisco,CA,37.769403,-122.433959,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,relation/17584404,https://www.openstreetmap.org/relation/17584404,0.65
osm_node_5835148699,Emporium SF,amusement,arcade,San Francisco,CA,37.775347,-122.437668,indoor,0,35,true,120,large,yes,unknown,https://emporiumsf.com/,,Mo-Su 16:00-02:00,OpenStreetMap,node/5835148699,https://www.openstreetmap.org/node/5835148699,1
osm_node_2440643069,Esmeralda Slide Park,amusement,playground,San Francisco,CA,37.743516,-122.418131,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,node/2440643069,https://www.openstreetmap.org/node/2440643069,0.57
osm_way_433096713,Eureka Valley Playground,amusement,playground,San Francisco,CA,37.76008,-122.436244,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/433096713,https://www.openstreetmap.org/way/433096713,0.65
osm_way_1074371041,Francisco Park Playground,amusement,playground,San Francisco,CA,37.803854,-122.420386,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1074371041,https://www.openstreetmap.org/way/1074371041,0.57
osm_way_393294192,Franklin Square Playground,amusement,playground,San Francisco,CA,37.764652,-122.409746,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/393294192,https://www.openstreetmap.org/way/393294192,0.61
osm_node_3801409074,Free Gold Watch,amusement,arcade,San Francisco,CA,37.768214,-122.452708,indoor,0,35,true,120,large,yes,yes,http://freegoldwatch.com/,+1-415-876-4444,"Mo-Tu,Fr 10:00-19:00; We-Th 10:00-20:00; Sa 13:00-19:00; Su 13:00-18:00",OpenStreetMap,node/3801409074,https://www.openstreetmap.org/node/3801409074,1
osm_relation_17603389,Fulton Playground Children's Play Area,amusement,playground,San Francisco,CA,37.773392,-122.486844,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,relation/17603389,https://www.openstreetmap.org/relation/17603389,0.65
osm_way_1283827372,Garfield Square Playground,amusement,playground,San Francisco,CA,37.749631,-122.412338,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1283827372,https://www.openstreetmap.org/way/1283827372,0.53
osm_way_1282252649,Golden Gate Heights Playground,amusement,playground,San Francisco,CA,37.75017,-122.46882,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1282252649,https://www.openstreetmap.org/way/1282252649,0.57
osm_node_3637499305,Golden Gate Tap Room,amusement,arcade,San Francisco,CA,37.78893,-122.408703,indoor,0,35,true,120,large,yes,yes,https://www.ggtaproom.com/,+1 415 6779999,"Mo-Th, Su 12:00-24:00; Fr, Sa 12:00-26:00",OpenStreetMap,node/3637499305,https://www.openstreetmap.org/node/3637499305,1
osm_way_1282103141,Grattan Playground Children's Play Area,amusement,playground,San Francisco,CA,37.762746,-122.451696,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1282103141,https://www.openstreetmap.org/way/1282103141,0.53
osm_node_5296472719,Great Big Game Show Fisherman's Wharf,amusement,arcade,San Francisco,CA,37.808209,-122.414802,indoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,node/5296472719,https://www.openstreetmap.org/node/5296472719,0.61
osm_way_545363152,Hamilton Receation Center Playground,amusement,playground,San Francisco,CA,37.784315,-122.435552,outdoor,0,35,true,120,large,yes,unknown,https://sfrecpark.org/destination/hamilton-rec-center/hamilton-recreation-center-picnic-area/,,,OpenStreetMap,way/545363152,https://www.openstreetmap.org/way/545363152,0.95
osm_relation_17603703,Hayes Valley Playground Children's Play Area,amusement,playground,San Francisco,CA,37.776104,-122.427606,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,relation/17603703,https://www.openstreetmap.org/relation/17603703,0.61
osm_way_941235071,Helen Diller Civic Center North Playground,amusement,playground,San Francisco,CA,37.77995,-122.417336,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/941235071,https://www.openstreetmap.org/way/941235071,0.77
osm_way_941235072,Helen Diller Civic Center South Playground,amusement,playground,San Francisco,CA,37.779121,-122.417168,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/941235072,https://www.openstreetmap.org/way/941235072,0.65
osm_way_276125152,Helen Diller Playground,amusement,playground,San Francisco,CA,37.758732,-122.426874,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/276125152,https://www.openstreetmap.org/way/276125152,0.61
osm_way_69060034,Helen Wills Playground,amusement,playground,San Francisco,CA,37.795833,-122.420729,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/69060034,https://www.openstreetmap.org/way/69060034,0.57
osm_node_2841317401,Holey Moley,amusement,mini_golf,San Francisco,CA,37.755713,-122.416745,outdoor,0,35,true,120,large,yes,unknown,https://holeymoley.com/locations/san-francisco,+1-415-341-1080,,OpenStreetMap,node/2841317401,https://www.openstreetmap.org/node/2841317401,0.95
osm_node_4659836677,House of Air,amusement,theme_park,San Francisco,CA,37.804932,-122.468617,outdoor,0,35,true,120,large,yes,unknown,https://www.houseofair.com/,+1-415-345-9675,Su-Mo 10:00-20:00; Tu-Th 14:00-21:00; Fr-Sa 10:00-22:00,OpenStreetMap,node/4659836677,https://www.openstreetmap.org/node/4659836677,1
osm_way_49875429,Huntington Children’s Play Area,amusement,playground,San Francisco,CA,37.79242,-122.412217,outdoor,0,35,true,120,large,yes,limited,,,,OpenStreetMap,way/49875429,https://www.openstreetmap.org/way/49875429,0.65
osm_way_996750976,i Fun,amusement,arcade,San Francisco,CA,37.784985,-122.430311,indoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/996750976,https://www.openstreetmap.org/way/996750976,0.77
osm_node_427177762,Imagination Playhouse,amusement,playground,San Francisco,CA,37.780511,-122.479994,outdoor,0,35,true,120,large,yes,unknown,http://www.imaginationplayhousesf.com,,Mo-Fr 09:30-18:30,OpenStreetMap,node/427177762,https://www.openstreetmap.org/node/427177762,1
osm_way_672631824,In Chan Kaajal Playground,amusement,playground,San Francisco,CA,37.764031,-122.415493,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/672631824,https://www.openstreetmap.org/way/672631824,0.61
osm_way_353551813,J.P. Murphy Playground Children's Play Area,amusement,playground,San Francisco,CA,37.751515,-122.464987,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/353551813,https://www.openstreetmap.org/way/353551813,0.61
osm_way_1283827371,James Rolph Jr. Playground,amusement,playground,San Francisco,CA,37.750484,-122.406299,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1283827371,https://www.openstreetmap.org/way/1283827371,0.53
osm_node_4631728488,jido mart,amusement,arcade,San Francisco,CA,37.79173,-122.4059,indoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,node/4631728488,https://www.openstreetmap.org/node/4631728488,0.73
osm_way_762745433,Joe DiMaggio Playground,amusement,playground,San Francisco,CA,37.802372,-122.4124,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/762745433,https://www.openstreetmap.org/way/762745433,0.61
osm_way_224921804,Joey the Cat,amusement,arcade,San Francisco,CA,37.760623,-122.416109,indoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/224921804,https://www.openstreetmap.org/way/224921804,0.73
osm_way_276665495,Jose Coronado Playground,amusement,playground,San Francisco,CA,37.757759,-122.414883,outdoor,0,35,true,120,large,yes,yes,https://sfrecpark.org/destination/jose-coronado-playground/,,,OpenStreetMap,way/276665495,https://www.openstreetmap.org/way/276665495,0.79
osm_relation_17603391,Kid Power Park Playground,amusement,playground,San Francisco,CA,37.764164,-122.42029,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,relation/17603391,https://www.openstreetmap.org/relation/17603391,0.57
osm_way_996450656,Kiddleton,amusement,arcade,San Francisco,CA,37.78515,-122.431791,indoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/996450656,https://www.openstreetmap.org/way/996450656,0.73
osm_way_996750981,Kiddleton,amusement,arcade,San Francisco,CA,37.784938,-122.430662,indoor,0,35,true,120,large,yes,unknown,,,Mo-Th 11:00-19:00; Fr-Su 11:00-20:00,OpenStreetMap,way/996750981,https://www.openstreetmap.org/way/996750981,0.78
osm_relation_17603390,Koret Children's Quarter Playground,amusement,playground,San Francisco,CA,37.768295,-122.45726,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,relation/17603390,https://www.openstreetmap.org/relation/17603390,0.77
osm_way_1284238897,Koshland Park Playground,amusement,playground,San Francisco,CA,37.773266,-122.426781,outdoor,0,35,true,120,large,yes,unknown,,,sunrise-sunset,OpenStreetMap,way/1284238897,https://www.openstreetmap.org/way/1284238897,0.78
osm_way_224940569,Lafayette Park Playground,amusement,playground,San Francisco,CA,37.791527,-122.428457,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/224940569,https://www.openstreetmap.org/way/224940569,0.53
osm_way_389242223,Laurel Hill Children’s Play Area,amusement,playground,San Francisco,CA,37.783792,-122.451107,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/389242223,https://www.openstreetmap.org/way/389242223,0.61
osm_way_1057034243,Margaret Hayward Playground,amusement,playground,San Francisco,CA,37.781019,-122.425634,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1057034243,https://www.openstreetmap.org/way/1057034243,0.61
osm_relation_17586397,McCoppin Square Playground,amusement,playground,San Francisco,CA,37.743179,-122.480033,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,relation/17586397,https://www.openstreetmap.org/relation/17586397,0.73
osm_way_393292964,McKinley Square Playground,amusement,playground,San Francisco,CA,37.75935,-122.404489,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/393292964,https://www.openstreetmap.org/way/393292964,0.65
osm_way_1162929793,Michelangelo Playground,amusement,playground,San Francisco,CA,37.801238,-122.416951,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1162929793,https://www.openstreetmap.org/way/1162929793,0.53
osm_way_505572733,Midtown Terrace Playground,amusement,playground,San Francisco,CA,37.751807,-122.455732,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/505572733,https://www.openstreetmap.org/way/505572733,0.53
osm_relation_17603392,Mission Playground Children's Play Area,amusement,playground,San Francisco,CA,37.759358,-122.421976,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,relation/17603392,https://www.openstreetmap.org/relation/17603392,0.61
osm_way_393294523,Mission Rec Playground,amusement,playground,San Francisco,CA,37.758032,-122.413058,outdoor,0,35,true,120,large,yes,yes,https://sfrecpark.org/destination/mission-rec-center/mission-rec-childrens-play-area/,,,OpenStreetMap,way/393294523,https://www.openstreetmap.org/way/393294523,0.75
osm_relation_17603261,Moscone Playground,amusement,playground,San Francisco,CA,37.801479,-122.432647,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,relation/17603261,https://www.openstreetmap.org/relation/17603261,0.65
osm_way_207673131,Mother's Meadow Playground,amusement,playground,San Francisco,CA,37.766982,-122.476126,outdoor,0,35,true,120,large,yes,unknown,https://goldengatepark.com/mothers-meadow.html,,,OpenStreetMap,way/207673131,https://www.openstreetmap.org/way/207673131,0.79
osm_way_389223604,Mountain Lake Playground,amusement,playground,San Francisco,CA,37.787007,-122.471449,outdoor,0,35,true,120,large,yes,limited,,,,OpenStreetMap,way/389223604,https://www.openstreetmap.org/way/389223604,0.65
osm_way_389242224,Muriel Leff Children’s Play Area,amusement,playground,San Francisco,CA,37.78016,-122.465001,outdoor,0,35,true,120,large,yes,limited,,,,OpenStreetMap,way/389242224,https://www.openstreetmap.org/way/389242224,0.65
osm_way_85885449,Noe Valley Courts Playground,amusement,playground,San Francisco,CA,37.751245,-122.438765,outdoor,0,35,true,120,large,yes,no,,,,OpenStreetMap,way/85885449,https://www.openstreetmap.org/way/85885449,0.61
osm_way_332369799,Notre Dame Des Victoires School Yard,amusement,playground,San Francisco,CA,37.791033,-122.406571,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/332369799,https://www.openstreetmap.org/way/332369799,0.57
osm_way_563141627,Panhandle Playground,amusement,playground,San Francisco,CA,37.772118,-122.448001,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/563141627,https://www.openstreetmap.org/way/563141627,0.73
osm_relation_17603646,Parque Niños Unidos Playground,amusement,playground,San Francisco,CA,37.754355,-122.413664,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,relation/17603646,https://www.openstreetmap.org/relation/17603646,0.57
osm_way_60832033,Patricia's Green Playground,amusement,playground,San Francisco,CA,37.775956,-122.424367,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/60832033,https://www.openstreetmap.org/way/60832033,0.57
osm_way_38898763,Peixotto Playground,amusement,playground,San Francisco,CA,37.765529,-122.437435,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/38898763,https://www.openstreetmap.org/way/38898763,0.57
osm_way_1283806263,Pier 39 Playground,amusement,playground,San Francisco,CA,37.808428,-122.408891,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1283806263,https://www.openstreetmap.org/way/1283806263,0.61
osm_way_468928648,Playset,amusement,playground,San Francisco,CA,37.757722,-122.488888,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/468928648,https://www.openstreetmap.org/way/468928648,0.57
osm_way_468928651,Playset,amusement,playground,San Francisco,CA,37.757839,-122.488818,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/468928651,https://www.openstreetmap.org/way/468928651,0.57
osm_relation_17605032,Portsmouth Square PLAYGROUND,amusement,playground,San Francisco,CA,37.79461,-122.405236,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,relation/17605032,https://www.openstreetmap.org/relation/17605032,0.69
osm_way_483931198,Potrero Del Sol Playground,amusement,playground,San Francisco,CA,37.750842,-122.404712,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/483931198,https://www.openstreetmap.org/way/483931198,0.53
osm_way_28671661,Precita Park Playground,amusement,playground,San Francisco,CA,37.747136,-122.410996,outdoor,0,35,true,120,large,yes,limited,,,,OpenStreetMap,way/28671661,https://www.openstreetmap.org/way/28671661,0.57
osm_way_389242222,Presidio Heights Children’s Play Area,amusement,playground,San Francisco,CA,37.78835,-122.449757,outdoor,0,35,true,120,large,yes,limited,,,,OpenStreetMap,way/389242222,https://www.openstreetmap.org/way/389242222,0.61
osm_way_69200130,Presidio Wall Playground,amusement,playground,San Francisco,CA,37.791077,-122.454015,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/69200130,https://www.openstreetmap.org/way/69200130,0.85
osm_way_545146502,Raymond Kimbell Playground,amusement,playground,San Francisco,CA,37.783549,-122.434957,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/545146502,https://www.openstreetmap.org/way/545146502,0.57
osm_way_389223603,Richmond Children’s Play Area,amusement,playground,San Francisco,CA,37.785283,-122.478189,outdoor,0,35,true,120,large,yes,limited,,,,OpenStreetMap,way/389223603,https://www.openstreetmap.org/way/389223603,0.65
osm_way_389223602,Rochambeau Children's Play Area,amusement,playground,San Francisco,CA,37.784858,-122.484259,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/389223602,https://www.openstreetmap.org/way/389223602,0.65
osm_way_69032553,Rossi Children’s Play Area,amusement,playground,San Francisco,CA,37.778364,-122.458223,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/69032553,https://www.openstreetmap.org/way/69032553,0.65
osm_way_237613596,Saint Paul's Catholic School,amusement,playground,San Francisco,CA,37.743883,-122.427724,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/237613596,https://www.openstreetmap.org/way/237613596,0.57
osm_node_11423890660,San Francisco Battleground,amusement,arcade,San Francisco,CA,37.807623,-122.419288,indoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,node/11423890660,https://www.openstreetmap.org/node/11423890660,0.57
osm_node_9093316374,Sandbox VR,amusement,arcade,San Francisco,CA,37.786249,-122.404747,indoor,0,35,true,120,large,yes,yes,https://www.sandboxvr.com/sanfrancisco/location,+1-628-900-5783; +1-415-295-2620,Su 12:00-20:00; Mo-Th 13:00-20:00; Fr-Sa 12:00-21:00,OpenStreetMap,node/9093316374,https://www.openstreetmap.org/node/9093316374,1
osm_way_69718207,Sergeant John Macaulay Playground,amusement,playground,San Francisco,CA,37.785411,-122.418241,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/69718207,https://www.openstreetmap.org/way/69718207,0.57
osm_node_11423890645,Skystar Wheel - Fisherman’s Wharf,amusement,theme_park,San Francisco,CA,37.80873,-122.413413,outdoor,0,35,true,120,large,yes,unknown,https://skystarwheel.com,+1-833-269-7827,Mo-Su 10:00-22:00,OpenStreetMap,node/11423890645,https://www.openstreetmap.org/node/11423890645,1
osm_way_1020428768,St. Mary's Square Playground,amusement,playground,San Francisco,CA,37.792273,-122.405261,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1020428768,https://www.openstreetmap.org/way/1020428768,0.57
osm_way_38026628,States Playground,amusement,playground,San Francisco,CA,37.763621,-122.438571,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/38026628,https://www.openstreetmap.org/way/38026628,0.53
osm_node_9506825473,Subpar Arcade,amusement,arcade,San Francisco,CA,37.805971,-122.423071,indoor,0,35,true,120,large,yes,unknown,https://subparminigolf.com/details.html,+1 415 9403797,Mo-Th 11:00-22:00; Fr-Su 10:00-22:00,OpenStreetMap,node/9506825473,https://www.openstreetmap.org/node/9506825473,0.92
osm_node_9507011273,Subpar Miniature Golf,amusement,mini_golf,San Francisco,CA,37.805927,-122.423208,outdoor,0,35,true,120,large,yes,unknown,https://subparminigolf.com/details.html,+1 415 9403797,Mo-Th 11:00-21:00; Fr-Sa 10:00-23:00; Su 10:00-21:00,OpenStreetMap,node/9507011273,https://www.openstreetmap.org/node/9507011273,0.96
osm_way_389242228,Sunset Children’s Play Area,amusement,playground,San Francisco,CA,37.757268,-122.487094,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/389242228,https://www.openstreetmap.org/way/389242228,0.81
osm_way_430952045,Sunset Reservoir Playground,amusement,playground,San Francisco,CA,37.748609,-122.481719,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/430952045,https://www.openstreetmap.org/way/430952045,0.57
osm_way_69718206,Tenderloin Children's Playground,amusement,playground,San Francisco,CA,37.784698,-122.41525,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/69718206,https://www.openstreetmap.org/way/69718206,0.57
osm_node_6698412416,The Detour,amusement,arcade,San Francisco,CA,37.765806,-122.431447,indoor,0,35,true,120,large,yes,unknown,https://www.detoursf.com/,+1 415 8725310,Mo-Th 17:30-24:00; Fr 17:30-26:00; Sa 14:00-26:00; Su 14:00-22:00,OpenStreetMap,node/6698412416,https://www.openstreetmap.org/node/6698412416,1
osm_way_1079120005,The Outpost,amusement,playground,San Francisco,CA,37.803627,-122.45677,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1079120005,https://www.openstreetmap.org/way/1079120005,0.57
osm_way_71209415,Turk-Hyde Mini Park Playground,amusement,playground,San Francisco,CA,37.782737,-122.415986,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/71209415,https://www.openstreetmap.org/way/71209415,0.53
osm_way_32112815,Upper Noe Children's Play Area,amusement,playground,San Francisco,CA,37.742559,-122.42821,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/32112815,https://www.openstreetmap.org/way/32112815,0.57
osm_way_74154677,Victoria Manalo Draves Park Playground,amusement,playground,San Francisco,CA,37.777125,-122.406267,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/74154677,https://www.openstreetmap.org/way/74154677,0.65
osm_way_375333475,Walter Haas Playground,amusement,playground,San Francisco,CA,37.740717,-122.434782,outdoor,0,35,true,120,large,yes,limited,,,,OpenStreetMap,way/375333475,https://www.openstreetmap.org/way/375333475,0.57
osm_way_1174485373,Washington Hyde Mini Park,amusement,playground,San Francisco,CA,37.794016,-122.41742,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1174485373,https://www.openstreetmap.org/way/1174485373,0.57
osm_way_1163962470,Washington Hyde Mini Park Playground,amusement,playground,San Francisco,CA,37.794123,-122.417444,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/1163962470,https://www.openstreetmap.org/way/1163962470,0.57
osm_way_196057462,Washington Square Playground,amusement,playground,San Francisco,CA,37.800977,-122.410719,outdoor,0,35,true,120,large,yes,unknown,,,sunrise-sunset,OpenStreetMap,way/196057462,https://www.openstreetmap.org/way/196057462,0.66
osm_way_1084475500,West Portal Playground,amusement,playground,San Francisco,CA,37.741656,-122.465106,outdoor,0,35,true,120,large,yes,yes,,,,OpenStreetMap,way/1084475500,https://www.openstreetmap.org/way/1084475500,0.65
osm_way_66642590,Willie “Woo Woo” Wong Playground,amusement,playground,San Francisco,CA,37.793543,-122.4071,outdoor,0,35,true,120,large,yes,unknown,,,,OpenStreetMap,way/66642590,https://www.openstreetmap.org/way/66642590,0.61
