user_id,home_city,home_state,preferred_categories,budget_usd,group_type,has_kids,indoor_outdoor_preference,wheelchair_need,synthetic
syn_u0973,San Francisco,CA,zoo|hiking/nature|aquarium|library,0,friends,false,mixed,false,true
syn_u0974,San Diego,CA,theatre|gallery|museum,0,friends,false,indoor,false,true
syn_u0975,Seattle,WA,hiking/nature|aquarium|theatre,0,solo,false,mixed,false,true
syn_u0976,Boston,MA,museum|library,0,solo,false,indoor,false,true
syn_u0977,Phoenix,AZ,zoo|hiking/nature|aquarium|cinema,0,solo,false,mixed,false,true
syn_u0978,Los Angeles,CA,aquarium|sports/fitness,120,solo,false,outdoor,false,true
syn_u0979,Phoenix,AZ,cinema|gallery|park,25,couple,false,mixed,false,true
syn_u0980,Dallas,TX,museum|park|sports/fitness,120,couple,false,outdoor,false,true
syn_u0981,Houston,TX,library|museum|park,0,couple,false,indoor,false,true
syn_u0982,San Antonio,TX,hiking/nature|library,75,family,true,mixed,false,true
syn_u0983,Phoenix,AZ,museum|hiking/nature,25,friends,false,outdoor,false,true
syn_u0984,Houston,TX,hiking/nature|amusement,25,couple,false,mixed,false,true
syn_u0985,New York,NY,park|sports/fitness|hiking/nature,40,friends,false,outdoor,false,true
syn_u0986,Boston,MA,gallery|cinema,75,couple,false,mixed,false,true
syn_u0987,Phoenix,AZ,zoo|aquarium|attraction,75,couple,false,mixed,false,true
syn_u0988,Phoenix,AZ,amusement|theatre|park|library,120,solo,false,outdoor,false,true
syn_u0989,Boston,MA,aquarium|amusement,120,couple,false,mixed,false,true
syn_u0990,Chicago,IL,amusement|zoo,120,family,true,outdoor,false,true
syn_u0991,Houston,TX,cinema|zoo,25,family,true,mixed,false,true
syn_u0992,Dallas,TX,park|zoo,40,family,true,indoor,false,true
syn_u0993,San Diego,CA,cinema|library|aquarium|park,120,couple,false,outdoor,false,true
syn_u0994,Philadelphia,PA,theatre|park,40,solo,false,indoor,false,true
syn_u0995,San Francisco,CA,gallery|park|theatre|library,75,family,true,indoor,false,true
syn_u0996,Phoenix,AZ,sports/fitness|amusement,40,couple,false,mixed,false,true
syn_u0997,San Antonio,TX,aquarium|museum|hiking/nature|theatre,0,solo,false,mixed,false,true
syn_u0998,Seattle,WA,theatre|park,25,family,true,indoor,false,true
syn_u0999,San Francisco,CA,cinema|park,15,solo,false,outdoor,false,true
syn_u1000,Philadelphia,PA,hiking/nature|sports/fitness|cinema|gallery,15,family,true,indoor,false,true
