interaction_id,user_id,activity_id,interaction_type,rating,event_date,weather_context,group_type_x,synthetic_x,home_city,home_state,preferred_categories,budget_usd,group_type_y,has_kids,indoor_outdoor_preference,wheelchair_need,synthetic_y,name,category,subcategory,city,state,lat,lon,indoor_outdoor,estimated_cost_usd_min,estimated_cost_usd_max,is_estimated,typical_duration_min,group_suitability,family_kids_suitable,wheelchair,website,phone,opening_hours,source,source_id,source_url,data_quality_score,city_match,state_match,indoor_outdoor_match,group_match,kids_match,wheelchair_match,budget_match,category_match,weather_condition,preferred_indoor_outdoor,recommendation_adjustment,note,weather_score,target,prediction
12716,810,1473,3,5,389,2,0,True,5,4,590,120,0,False,0,False,True,5682,7,11,5,4,40.749268,-73.981465,0,10,30,True,120,1,0,3,2510,459,578,0,1473,1473,1.0,1,1,1,0,0,0,1,1,2,0,0.25,1,0.25,5,5.0008526
12721,810,1785,3,5,574,3,0,True,5,4,590,120,0,False,0,False,True,815,9,6,5,4,40.684487,-74.000251,0,0,25,True,90,0,0,2,2635,1027,656,0,1785,1785,0.57,1,1,1,0,0,0,1,1,3,2,0.2,2,0.2,5,5.000191
12714,810,1743,0,5,285,1,0,True,5,4,590,120,0,False,0,False,True,4671,9,6,5,4,40.73502,-74.007596,0,0,25,True,90,0,0,2,38,873,164,0,1743,1743,0.96,1,1,1,0,0,0,1,1,1,1,0.1,3,0.1,5,4.99958
12729,810,403,3,5,425,1,0,True,5,4,590,120,0,False,0,False,True,6049,9,6,5,4,40.729512,-74.003854,0,0,25,True,90,0,0,2,2567,870,656,0,403,403,0.71,1,1,1,0,0,0,1,1,1,1,0.1,3,0.1,5,4.9994807
12725,810,682,1,5,51,2,0,True,5,4,590,120,0,False,0,False,True,3973,7,11,5,4,40.722346,-73.992841,0,10,30,True,120,1,0,2,1812,420,536,0,682,682,1.0,1,1,1,0,0,0,1,1,2,0,0.25,1,0.25,5,4.9991517
12726,810,1858,1,5,366,2,0,True,5,4,590,120,0,False,0,False,True,4387,9,6,5,4,40.744102,-73.91486,0,0,25,True,90,0,0,2,2635,916,656,0,1858,1858,0.65,1,1,1,0,0,0,1,1,2,0,0.25,1,0.25,5,4.9989533
12727,810,1446,2,5,359,1,0,True,5,4,590,120,0,False,0,False,True,1276,2,3,5,4,40.72928,-73.992453,1,0,25,True,90,0,0,2,2635,1027,656,0,1446,1446,0.61,1,1,0,0,0,0,1,0,1,1,0.1,3,0.1,5,4.9988346
12724,810,5269,2,4,414,3,0,True,5,4,590,120,0,False,0,False,True,2319,8,21,5,4,40.748541,-73.941186,2,0,0,True,90,0,1,2,2635,1027,656,0,5269,5269,0.53,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,4,4.0053387
12713,810,4549,0,4,152,2,0,True,5,4,590,120,0,False,0,False,True,4029,8,21,5,4,40.803678,-74.001385,2,0,0,True,90,0,1,2,2635,1027,656,0,4549,4549,0.73,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,4.004549
12734,811,6996,0,5,251,1,3,True,7,0,686,40,3,False,0,False,True,4484,4,7,7,0,33.455786,-112.088164,0,0,20,True,75,1,0,2,2635,1027,656,0,6996,6996,0.81,1,1,1,0,0,0,1,1,1,1,0.1,3,0.1,5,5.0009103
12737,811,2204,2,5,277,0,3,True,7,0,686,40,3,False,0,False,True,3211,4,7,7,0,33.451107,-112.081074,0,0,20,True,75,1,0,2,2635,1027,656,0,2204,2204,0.73,1,1,1,0,0,0,1,1,0,0,0.15,0,0.15,5,5.000609
12735,811,6988,0,5,11,1,3,True,7,0,686,40,3,False,0,False,True,6419,8,21,7,0,33.401724,-112.022709,2,0,0,True,90,0,1,2,2635,1027,278,0,6988,6988,0.9,1,1,0,0,0,0,1,0,1,1,0.1,3,0.1,5,5.0002995
12740,811,198,2,5,55,3,3,True,7,0,686,40,3,False,0,False,True,6410,4,7,7,0,33.457818,-112.074878,0,0,20,True,75,1,0,2,2635,1027,656,0,198,198,0.57,1,1,1,0,0,0,1,1,3,2,0.2,2,0.2,5,4.9996905
12736,811,3168,0,5,357,1,3,True,7,0,686,40,3,False,0,False,True,1342,9,6,7,0,33.465367,-112.044345,0,0,25,True,90,0,0,2,2635,1027,656,0,3168,3168,0.77,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,5,4.9990907
12744,811,2838,2,5,102,1,3,True,7,0,686,40,3,False,0,False,True,113,3,5,7,0,33.453729,-112.069316,0,12,25,True,135,1,1,2,963,1027,656,0,2838,2838,0.95,1,1,1,0,0,0,1,1,1,1,0.1,3,0.1,5,4.999058
12730,811,264,3,5,87,3,3,True,7,0,686,40,3,False,0,False,True,4146,4,7,7,0,33.45878,-112.090888,0,0,20,True,75,1,0,2,2635,1027,656,0,264,264,0.73,1,1,1,0,0,0,1,1,3,2,0.2,2,0.2,5,4.9984536
12731,811,1179,3,4,253,2,3,True,7,0,686,40,3,False,0,False,True,5879,8,21,7,0,33.400601,-112.017646,2,0,0,True,90,0,1,2,2635,1027,656,0,1179,1179,0.65,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,4.0022955
12745,811,5590,0,4,543,0,3,True,7,0,686,40,3,False,0,False,True,1167,8,21,7,0,33.504046,-112.131244,2,0,0,True,90,0,1,2,2635,1027,279,0,5590,5590,0.9,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,4,4.00065
12732,811,591,3,4,130,1,3,True,7,0,686,40,3,False,0,False,True,5974,9,6,7,0,33.491605,-112.074179,0,0,25,True,90,0,0,2,904,1027,656,0,591,591,0.75,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,4,4.0000067
12753,812,794,1,5,305,3,3,True,5,4,651,0,3,False,2,True,True,1085,9,15,5,4,40.68072,-73.969943,1,0,25,True,90,0,0,2,814,1027,656,0,794,794,0.91,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,5.003718
12746,812,4186,0,5,491,2,3,True,5,4,651,0,3,False,2,True,True,6142,8,21,5,4,40.717029,-74.011643,2,0,0,True,90,0,1,2,2001,1027,282,0,4186,4186,1.0,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,5,4.9995627
12752,812,320,0,5,234,0,3,True,5,4,651,0,3,False,2,True,True,4442,9,6,5,4,40.762974,-73.915547,0,0,25,True,90,0,0,2,2100,1027,356,0,320,320,0.96,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,4.962093
12754,812,4682,3,4,454,2,3,True,5,4,651,0,3,False,2,True,True,4064,8,21,5,4,40.741939,-73.951364,2,0,0,True,90,0,1,2,1870,1027,284,0,4682,4682,0.92,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,4,4.000611
12749,812,4415,2,4,400,2,3,True,5,4,651,0,3,False,2,True,True,2808,8,21,5,4,40.71607,-74.031956,2,0,0,True,90,0,1,2,2635,1027,656,0,4415,4415,0.57,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,4,3.9994037
12756,812,1611,3,4,454,2,3,True,5,4,651,0,3,False,2,True,True,5567,10,18,5,4,40.740299,-73.923633,0,20,80,True,150,1,0,2,2487,927,656,0,1611,1611,0.79,1,1,0,0,0,0,0,1,2,0,0.25,1,0.25,4,3.999286
12758,812,6972,2,4,457,0,3,True,5,4,651,0,3,False,2,True,True,2318,8,21,5,4,40.735782,-73.959188,2,0,0,True,90,0,1,2,2635,1027,656,0,6972,6972,0.69,1,1,1,0,0,0,1,0,0,0,0.15,0,0.15,4,3.9990304
12748,812,3800,3,4,496,3,3,True,5,4,651,0,3,False,2,True,True,810,8,21,5,4,40.694063,-73.985683,2,0,0,True,90,0,1,2,207,1027,656,0,3800,3800,0.83,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,4,3.9986799
12751,812,228,0,4,468,2,3,True,5,4,651,0,3,False,2,True,True,4154,9,6,5,4,40.757173,-73.981438,0,0,25,True,90,0,0,2,2043,237,656,0,228,228,0.95,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,4,3.996974
12759,812,2181,1,4,438,2,3,True,5,4,651,0,3,False,2,True,True,1422,9,6,5,4,40.732796,-73.989772,0,0,25,True,90,0,0,2,2635,1027,656,0,2181,2181,0.61,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,4,3.9953334
12761,813,2570,0,5,30,3,2,True,5,4,284,120,2,False,2,False,True,2027,8,21,5,4,40.823286,-73.925748,2,0,0,True,90,0,1,2,2635,1027,656,0,2570,2570,0.73,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,5,5.0021625
12764,813,4540,1,5,313,3,2,True,5,4,284,120,2,False,2,False,True,2885,8,21,5,4,40.691427,-73.93247,2,0,0,True,90,0,1,2,1921,1027,656,0,4540,4540,0.79,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,5,5.0017066
12768,813,2432,0,5,75,2,2,True,5,4,284,120,2,False,2,False,True,958,0,14,5,4,40.715969,-73.937453,2,0,35,True,120,0,1,3,2635,1027,284,0,2432,2432,0.82,1,1,1,0,0,0,1,1,2,0,0.25,1,0.25,5,5.0012813
12772,813,2327,3,5,455,2,2,True,5,4,284,120,2,False,2,False,True,4695,4,2,5,4,40.681957,-73.996285,0,0,20,True,75,1,0,2,687,1027,656,0,2327,2327,0.67,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,4.9986105
12763,813,4498,3,5,158,2,2,True,5,4,284,120,2,False,2,False,True,4218,4,2,5,4,40.767232,-73.9655,0,0,20,True,75,1,0,2,991,1027,656,0,4498,4498,0.95,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,4.9982586
12765,813,4314,2,5,240,3,2,True,5,4,284,120,2,False,2,False,True,5287,4,7,5,4,40.723151,-73.992567,0,0,20,True,75,1,0,2,2446,1027,560,0,4314,4314,1.0,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,4.9978733
12769,813,4532,2,4,139,0,2,True,5,4,284,120,2,False,2,False,True,5156,10,18,5,4,40.81427,-73.944024,0,20,80,True,150,1,0,2,2403,27,248,0,4532,4532,1.0,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,4,4.041732
12766,813,4493,0,4,129,0,2,True,5,4,284,120,2,False,2,False,True,3414,10,18,5,4,40.757883,-73.984494,0,20,80,True,150,1,0,2,2635,1027,656,0,4493,4493,0.85,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,4,4.0016174
12770,813,4255,0,4,302,2,2,True,5,4,284,120,2,False,2,False,True,5369,8,21,5,4,40.7765,-73.903469,2,0,0,True,90,0,1,2,2635,1027,656,0,4255,4255,0.61,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,4,3.999942
12773,813,2903,0,4,446,3,2,True,5,4,284,120,2,False,2,False,True,2675,2,3,5,4,40.795795,-73.955679,1,0,25,True,90,0,0,2,1102,1027,656,0,2903,2903,0.95,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,4,3.9996624
12793,814,6949,1,5,113,2,0,True,4,1,119,25,0,False,2,False,True,1990,5,12,4,1,34.137143,-118.442764,2,0,0,True,150,1,0,2,2635,1027,656,0,6949,6949,0.65,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,5,5.00239
12776,814,1658,2,5,533,1,0,True,4,1,119,25,0,False,2,False,True,1055,2,22,4,1,34.131595,-118.433568,2,0,25,True,90,0,0,2,2635,1027,656,0,1658,1658,0.57,1,1,1,0,0,0,1,1,1,1,0.1,3,0.1,5,5.001295
12792,814,5886,0,5,52,0,0,True,4,1,119,25,0,False,2,False,True,4069,8,21,4,1,33.99281,-118.460955,2,0,0,True,90,0,1,2,2635,1027,656,0,5886,5886,0.53,1,1,1,0,0,0,1,0,0,0,0.15,0,0.15,5,4.9999557
12779,814,5482,2,5,98,1,0,True,4,1,119,25,0,False,2,False,True,3505,8,21,4,1,33.993026,-118.411639,2,0,0,True,90,0,1,2,2635,1027,656,0,5482,5482,0.61,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,5,4.9996114
12775,814,2271,2,5,47,3,0,True,4,1,119,25,0,False,2,False,True,4436,2,3,4,1,34.06457,-118.358258,1,0,25,True,90,0,0,2,2635,1027,656,0,2271,2271,0.57,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,4.999012
12777,814,1341,2,5,243,3,0,True,4,1,119,25,0,False,2,False,True,3102,2,3,4,1,34.063223,-118.356387,1,0,25,True,90,0,0,3,2635,1027,656,0,1341,1341,0.73,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,4.9989696
12788,814,1577,0,5,222,0,0,True,4,1,119,25,0,False,2,False,True,3495,2,3,4,1,34.091834,-118.401495,1,0,25,True,90,0,0,2,2635,1027,656,0,1577,1577,0.53,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,4.998741
12787,814,3030,2,4,569,2,0,True,4,1,119,25,0,False,2,False,True,3091,5,12,4,1,34.09183,-118.437873,2,0,0,True,150,1,0,2,2635,1027,656,0,3030,3030,0.57,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,4,4.0037527
12782,814,2465,1,4,69,3,0,True,4,1,119,25,0,False,2,False,True,6173,5,12,4,1,34.107112,-118.353972,2,0,0,True,150,1,0,2,1677,960,652,0,2465,2465,1.0,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,4,4.0034337
12785,814,2133,3,4,450,3,0,True,4,1,119,25,0,False,2,False,True,2216,5,13,4,1,34.072913,-118.532788,2,0,0,True,150,1,0,2,2635,1027,656,0,2133,2133,0.61,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,4,4.0032783
12803,815,1589,2,5,579,1,0,True,5,4,142,0,0,False,2,True,True,2034,2,3,5,4,40.772556,-73.983575,1,0,25,True,90,0,0,2,133,1027,656,0,1589,1589,0.67,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,5.0046067
12798,815,4577,1,5,8,0,0,True,5,4,142,0,0,False,2,True,True,5115,6,9,5,4,40.714458,-73.988533,0,0,0,True,75,1,1,3,2029,446,409,0,4577,4577,1.0,1,1,0,0,0,1,1,1,0,0,0.15,0,0.15,5,5.0038385
12796,815,5955,1,5,534,0,0,True,5,4,142,0,0,False,2,True,True,5914,2,3,5,4,40.764734,-74.000829,1,0,25,True,90,0,0,3,2635,1027,656,0,5955,5955,0.85,1,1,0,0,0,1,1,1,0,0,0.15,0,0.15,5,5.0012627
12801,815,4605,0,5,265,1,0,True,5,4,142,0,0,False,2,True,True,3391,8,21,5,4,40.729382,-73.982918,2,0,0,True,90,0,1,2,1927,1027,656,0,4605,4605,0.91,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,5,4.9991546
12810,815,4357,0,5,137,1,0,True,5,4,142,0,0,False,2,True,True,5398,8,21,5,4,40.714237,-73.989911,2,0,0,True,90,0,1,2,2635,1027,656,0,4357,4357,0.57,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,5,4.9981894
12811,815,4558,2,4,100,3,0,True,5,4,142,0,0,False,2,True,True,6139,6,9,5,4,40.834519,-73.939662,0,0,0,True,75,1,1,0,2032,1027,656,0,4558,4558,0.95,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,4,4.0292563
12800,815,1885,3,4,223,3,0,True,5,4,142,0,0,False,2,True,True,2960,2,3,5,4,40.721644,-73.988312,1,0,25,True,90,0,0,2,2635,1027,656,0,1885,1885,0.53,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,4,4.00708
12805,815,2087,1,4,538,1,0,True,5,4,142,0,0,False,2,True,True,2803,2,3,5,4,40.718125,-73.997602,1,0,25,True,90,0,0,2,2635,1027,656,0,2087,2087,0.53,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,4,4.0049696
12797,815,2450,3,4,84,0,0,True,5,4,142,0,0,False,2,True,True,5854,8,21,5,4,40.699171,-73.984652,2,0,0,True,90,0,1,2,1997,1027,656,0,2450,2450,0.95,1,1,1,0,0,0,1,0,0,0,0.15,0,0.15,4,4.001242
12807,815,4989,0,4,136,1,0,True,5,4,142,0,0,False,2,True,True,5508,8,21,5,4,40.710172,-73.995171,2,0,0,True,90,0,1,2,1989,1027,656,0,4989,4989,0.95,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,4,4.0011697
12816,816,6787,2,5,494,2,0,True,8,6,268,25,0,False,2,False,True,6413,9,15,8,6,29.412923,-98.46239,1,0,25,True,90,0,0,2,2635,1027,656,0,6787,6787,0.61,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,5.002573
12817,816,6758,1,5,54,1,0,True,8,6,268,25,0,False,2,False,True,3626,9,15,8,6,29.447976,-98.50078,1,0,25,True,90,0,0,2,2635,1027,656,0,6758,6758,0.57,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,5.0024314
12830,816,6733,3,5,136,2,0,True,8,6,268,25,0,False,2,False,True,4049,9,8,8,6,29.508256,-98.420955,2,0,25,True,90,0,0,2,2635,1027,656,0,6733,6733,0.53,1,1,1,0,0,0,1,1,2,0,0.25,1,0.25,5,5.002125
12815,816,1909,0,5,172,3,0,True,8,6,268,25,0,False,2,False,True,5608,9,15,8,6,29.449078,-98.47421,1,0,25,True,90,0,0,2,2495,418,325,0,1909,1909,1.0,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,5.002038
12822,816,5968,2,5,225,2,0,True,8,6,268,25,0,False,2,False,True,2044,9,16,8,6,29.427,-98.439336,1,0,25,True,90,0,0,2,351,1027,656,0,5968,5968,0.95,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,5.0017405
12823,816,4157,1,5,208,1,0,True,8,6,268,25,0,False,2,False,True,227,9,15,8,6,29.46809,-98.469356,1,0,25,True,90,0,0,2,2635,1027,656,0,4157,4157,0.73,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,5.0016236
12814,816,6109,3,5,226,2,0,True,8,6,268,25,0,False,2,False,True,1729,6,9,8,6,29.465155,-98.483125,0,0,0,True,75,1,1,2,2635,1027,384,0,6109,6109,0.9,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,5.000384
12827,816,1910,0,5,154,0,0,True,8,6,268,25,0,False,2,False,True,3318,9,6,8,6,29.449147,-98.474141,0,0,25,True,90,0,0,2,2635,1027,656,0,1910,1910,0.77,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,5.0002766
12825,816,1907,2,5,461,0,0,True,8,6,268,25,0,False,2,False,True,5666,9,6,8,6,29.476427,-98.462326,0,0,25,True,90,0,0,2,2635,1027,656,0,1907,1907,0.73,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,5.0002303
12813,816,2882,0,5,562,3,0,True,8,6,268,25,0,False,2,False,True,1862,8,21,8,6,29.434052,-98.518224,2,0,0,True,90,0,1,2,2178,1027,275,0,2882,2882,1.0,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,5,4.998946
12839,817,4381,1,5,523,3,1,True,4,1,697,25,1,True,0,False,True,5696,9,17,4,1,33.923927,-118.418247,1,0,25,True,90,0,0,2,2635,1027,656,0,4381,4381,0.61,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,5,5.0048356
12838,817,3439,3,5,444,3,1,True,4,1,697,25,1,True,0,False,True,6102,2,3,4,1,34.101424,-118.343432,1,0,25,True,90,0,0,2,2635,1027,656,0,3439,3439,0.69,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,5,5.003211
12840,817,2977,2,5,340,0,1,True,4,1,697,25,1,True,0,False,True,3431,5,12,4,1,34.105797,-118.447666,2,0,0,True,150,1,0,2,2635,1027,656,0,2977,2977,0.57,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,5.001145
12843,817,2986,3,5,467,2,1,True,4,1,697,25,1,True,0,False,True,3091,5,12,4,1,34.109018,-118.445845,2,0,0,True,150,1,0,2,2635,1027,656,0,2986,2986,0.65,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,5.0000186
12842,817,2985,0,5,211,2,1,True,4,1,697,25,1,True,0,False,True,3091,5,12,4,1,34.112462,-118.445958,2,0,0,True,150,1,0,2,2635,1027,656,0,2985,2985,0.65,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,4.9996886
12831,817,791,3,5,545,1,1,True,4,1,697,25,1,True,0,False,True,5034,6,9,4,1,34.069268,-118.440779,0,0,0,True,75,1,1,2,2635,1027,379,0,791,791,0.66,1,1,1,0,1,0,1,0,1,1,0.1,3,0.1,5,4.9990005
12836,817,1284,0,5,436,2,1,True,4,1,697,25,1,True,0,False,True,3068,4,2,4,1,34.062611,-118.348471,0,0,20,True,75,1,0,2,2635,1027,656,0,1284,1284,0.85,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,5,4.998806
12833,817,5274,0,5,472,1,1,True,4,1,697,25,1,True,0,False,True,1742,5,12,4,1,34.102676,-118.223247,2,0,0,True,150,1,0,2,586,1027,656,0,5274,5274,0.95,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,4.9985514
12834,817,5613,2,4,42,0,1,True,4,1,697,25,1,True,0,False,True,1501,9,16,4,1,34.023091,-118.290634,1,0,25,True,90,0,0,2,2635,1027,656,0,5613,5613,0.61,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,4,4.008626
12841,817,1674,1,4,243,2,1,True,4,1,697,25,1,True,0,False,True,1183,2,22,4,1,34.05388,-118.242673,2,0,0,False,90,0,0,2,2635,1027,213,0,1674,1674,0.66,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,4.008151
12861,818,2708,0,5,304,1,2,True,0,3,14,0,2,False,0,False,True,1935,8,21,0,3,42.341899,-71.053071,2,0,0,True,90,0,1,2,2635,1027,656,0,2708,2708,0.57,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,5.005382
12864,818,2466,0,5,15,1,2,True,0,3,14,0,2,False,0,False,True,2526,8,21,0,3,42.367683,-71.137259,2,0,0,True,90,0,1,2,2635,1027,656,0,2466,2466,0.85,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,5.003241
12863,818,979,1,5,27,3,2,True,0,3,14,0,2,False,0,False,True,5350,6,9,0,3,42.359244,-71.06387,0,0,0,True,75,1,1,2,1762,214,656,0,979,979,0.95,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,5,4.994796
12860,818,1948,3,5,424,1,2,True,0,3,14,0,2,False,0,False,True,3586,3,5,0,3,42.336149,-71.100285,0,12,25,True,135,1,1,2,2635,1027,656,0,1948,1948,0.53,1,1,1,0,0,0,0,1,1,1,0.1,3,0.1,5,4.9940095
12849,818,5883,1,5,380,0,2,True,0,3,14,0,2,False,0,False,True,3871,8,21,0,3,42.374653,-71.057828,2,0,0,True,90,0,1,2,2635,1027,656,0,5883,5883,0.53,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,4.9878387
12856,818,6076,2,5,520,3,2,True,0,3,14,0,2,False,0,False,True,564,8,21,0,3,42.346389,-71.08461,2,0,0,True,90,0,1,2,2635,1027,656,0,6076,6076,0.57,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,4.986907
12859,818,4827,3,5,462,0,2,True,0,3,14,0,2,False,0,False,True,6300,8,21,0,3,42.370247,-71.105107,2,0,0,True,90,0,1,3,2635,1027,656,0,4827,4827,0.85,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,4.9772606
12853,818,4776,2,5,212,2,2,True,0,3,14,0,2,False,0,False,True,4652,8,21,0,3,42.365708,-71.09134,2,0,0,True,90,0,1,2,2635,1027,656,0,4776,4776,0.85,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,4.9752
12858,818,959,3,4,494,3,2,True,0,3,14,0,2,False,0,False,True,911,6,9,0,3,42.374487,-71.10427,0,0,0,True,75,1,1,2,2635,1027,656,0,959,959,0.85,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,4,4.003141
12851,818,4755,3,4,436,2,2,True,0,3,14,0,2,False,0,False,True,6027,8,21,0,3,42.365082,-71.105649,2,0,0,True,90,0,1,2,2635,1027,42,0,4755,4755,0.9,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,4,4.0007963
12875,819,6566,2,5,49,0,1,True,6,5,596,25,1,True,2,False,True,6224,8,21,6,5,39.967774,-75.223444,2,0,0,True,90,0,1,2,2635,1027,656,0,6566,6566,0.57,1,1,1,0,1,0,1,0,0,0,0.15,0,0.15,5,5.0016613
12868,819,6464,2,5,135,3,1,True,6,5,596,25,1,True,2,False,True,566,8,21,6,5,39.951095,-75.147909,2,0,0,True,90,0,1,2,2635,1027,656,0,6464,6464,0.53,1,1,1,0,1,0,1,0,3,2,0.2,2,0.2,5,5.0012774
12874,819,6380,2,5,402,0,1,True,6,5,596,25,1,True,2,False,True,1682,9,15,6,5,39.984477,-75.150134,1,0,25,True,90,0,0,2,2635,1027,656,0,6380,6380,0.57,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,5.000652
12876,819,1842,0,5,290,1,1,True,6,5,596,25,1,True,2,False,True,691,9,15,6,5,39.944313,-75.206401,1,0,25,True,90,0,0,2,2635,1027,656,0,1842,1842,0.53,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,5.000251
12866,819,3817,1,5,363,0,1,True,6,5,596,25,1,True,2,False,True,1124,9,17,6,5,39.958095,-75.169178,1,0,25,True,90,0,0,2,2635,1027,656,0,3817,3817,0.61,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,5.0001564
12867,819,6552,0,5,273,3,1,True,6,5,596,25,1,True,2,False,True,1543,8,21,6,5,39.931634,-75.220368,2,0,0,True,90,0,1,2,2635,1027,656,0,6552,6552,0.53,1,1,1,0,1,0,1,0,3,2,0.2,2,0.2,5,5.0000005
12869,819,601,2,5,341,2,1,True,6,5,596,25,1,True,2,False,True,5770,9,6,6,5,39.950545,-75.174587,0,0,25,True,90,0,0,2,2635,1027,656,0,601,601,0.57,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,4.999846
12873,819,6589,2,5,457,1,1,True,6,5,596,25,1,True,2,False,True,3719,8,21,6,5,39.96583,-75.215974,2,0,0,True,90,0,1,2,2635,1027,656,0,6589,6589,0.53,1,1,1,0,1,0,1,0,1,1,0.1,3,0.1,5,4.999707
12878,819,4355,0,5,90,3,1,True,6,5,596,25,1,True,2,False,True,3521,8,21,6,5,39.94202,-75.171641,2,0,0,True,90,0,1,2,2635,1027,656,0,4355,4355,0.61,1,1,1,0,1,0,1,0,3,2,0.2,2,0.2,5,4.999587
12881,819,6672,0,5,207,0,1,True,6,5,596,25,1,True,2,False,True,3989,8,21,6,5,40.019851,-75.155029,2,0,0,True,90,0,1,2,2635,1027,656,0,6672,6672,0.53,1,1,1,0,1,0,1,0,0,0,0.15,0,0.15,5,4.999119
12894,820,275,2,5,123,2,3,True,1,2,594,25,3,False,0,True,True,5995,9,6,1,2,41.809708,-87.603698,0,0,25,True,90,0,0,2,2635,1027,656,0,275,275,0.53,1,1,1,0,0,0,1,1,2,0,0.25,1,0.25,5,5.002743
12890,820,549,1,5,263,3,3,True,1,2,594,25,3,False,0,True,True,1970,9,6,1,2,41.954284,-87.681722,0,0,25,True,90,0,0,2,2635,1027,656,0,549,549,0.73,1,1,1,0,0,0,1,1,3,2,0.2,2,0.2,5,5.00231
12883,820,339,0,5,162,1,3,True,1,2,594,25,3,False,0,True,True,4865,4,7,1,2,41.956105,-87.722975,0,0,0,False,75,1,0,3,2165,1027,2,0,339,339,0.88,1,1,1,0,0,1,1,0,1,1,0.1,3,0.1,5,5.0020976
12893,820,442,1,5,191,0,3,True,1,2,594,25,3,False,0,True,True,1237,9,6,1,2,41.881557,-87.650134,0,0,25,True,90,0,0,2,2635,1027,656,0,442,442,0.85,1,1,1,0,0,0,1,1,0,0,0.15,0,0.15,5,5.0019784
